Time,160102,150803,160105,151204,100609,140937,150608,130102,131109,150921,120838,141123,150932,151005,160112,141115,150401,140202,141110,140215,130517,140914,151104,130902,160119,151210,141217,121125,151002,150304,160118,120980,141109,141228,160104,160133,151007,121076,120924,121117,141034,151001,160204,150908,151228,110216,141111,121025,150105,150806,151229,90803,151020,150312,160101,150609,120935,80916,151016,120504,150901,151124,160128,160404,151009,150610,141230,140312,140824,140911,141040,151213,160307,160132,150108,160117,141233,150207,151209,151024,151103,120324,120503,150120,140403,151105,120925,140828,141219,151014,111015,151102,160107,151230,160108,150918,151135,141213,141222,160110,160109,150210,160135,130507,151206,160113,130913,151010,140831,131116,120266,150809,151037,151101,151018,150118,81113,140904,141237,150910,101206,130375,150507,130415,150505,150313,151013,151220,160129,150912,110927,151108,150934,160210,151224,160115,141031,150911,150902,150104,160203,110701,140134,141004,121230,140311,151030,151201,141024,150924,150504,160121,121043,150214,141025,151225,160215,110963,151131,151227,131122,151119,141220,141102,141009,151113,151019,151107,150110,150506,140908,141114,160401,160123,131019,150607,160111,151034,151215,130227,150111,140216,151128,141116,151137,151111,131079,151132,131005,151116,160137,160211,121120,151222,141205,151029,150303,151120,110910,140405,150922,160302,151219,160127,130926,160212,151129,110215,140906,141038,150933,160138,111222,150119,141118,100313,111227,151117,140948,140181,140922,160131,130822,100925,120830,120161,150928,150115,100307,151136,120923,130216,130914,100364,141007,150109,151216,140117,151109,140903,121022,130906,141209,150201,150601,101217,150402,110402,140111,160303,121038,131028,120304,160103,140406,121006,150603,150307,130908,160214,130909,141117,80101,151035,120412
2018-11-01 16:08:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1018,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3118,1206,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1983,1288,0",,,,,,,,,,"3586,1168,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1694,1045,0",,,,,,,,"1013,1068,0",,,"3367,1292,0",,,,,,,,"589,1145,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1015,1082,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3125,1203,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1988,1288,0",,,,,,,,,,"3585,1168,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1699,1040,0",,,,,,,,"1013,1068,0",,,"3365,1292,0",,,,,,,,"586,1146,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1014,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3123,1204,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1993,1289,0",,,,,,,,,,"3585,1168,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1701,1051,0",,,,,,,,"1013,1068,0",,,"3364,1292,0",,,,,,,,"590,1149,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1011,1084,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3121,1204,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1997,1284,0",,,,,,,,,,"3585,1167,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1696,1049,0",,,,,,,,"1013,1069,0",,,"3365,1292,0",,,,,,,,"588,1144,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1009,1085,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3104,1211,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2013,1294,0",,,,,,,,,,"3587,1167,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1702,1054,0",,,,,,,,"1012,1071,0",,,"3365,1292,0",,,,,,,,"589,1144,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1013,1084,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3079,1228,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025,1299,0",,,,,,,,,,"3587,1166,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1708,1058,0",,,,,,,,"1012,1069,0",,,"3367,1291,0",,,,,,,,"588,1144,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1013,1084,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3040,1267,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2034,1301,0",,,,,,,,,,"3587,1166,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1705,1059,0",,,,,,,,"1012,1069,0",,,"3364,1291,0",,,,,,,,"588,1144,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1012,1085,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2996,1308,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2035,1301,0",,,,,,,,,,"3583,1166,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1708,1067,0",,,,,,,,"1010,1071,0",,,"3365,1290,0",,,,,,,,"588,1144,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1009,1087,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2970,1322,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2028,1301,0",,,,,,,,,,"3585,1165,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1720,1109,0",,,,,,,,"1008,1073,0",,,"3365,1290,0",,,,,,,,"588,1144,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1009,1088,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2977,1322,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2027,1301,0",,,,,,,,,,"3586,1165,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1793,1185,0",,,,,,,,"1008,1073,0",,,"3369,1291,0",,,,,,,,"587,1141,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1012,1086,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2976,1319,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2031,1300,0",,,,,,,,,,"3585,1165,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1893,1234,0",,,,,,,,"1008,1072,0",,,"3369,1290,0",,,,,,,,"588,1143,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1014,1086,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2973,1319,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2034,1299,0",,,,,,,,,,"3586,1165,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1936,1268,0",,,,,,,,"1010,1072,0",,,"3368,1291,0",,,,,,,,"588,1143,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1015,1086,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2976,1319,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2045,1303,0",,,,,,,,,,"3580,1165,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1908,1254,0",,,,,,,,"1010,1072,0",,,"3371,1289,0",,,,,,,,"586,1143,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1013,1087,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2976,1318,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2057,1307,0",,,,,,,,,,"3582,1166,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1868,1272,0",,,,,,,,"1011,1073,0",,,"3374,1289,0",,,,,,,,"590,1142,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1014,1088,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2975,1318,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2048,1300,0",,,,,,,,,,"3580,1167,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1869,1277,0",,,,,,,,"1013,1075,0",,,"3376,1289,0",,,,,,,,"582,1136,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1017,1089,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2978,1318,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2055,1300,0",,,,,,,,,,"3583,1166,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1865,1272,0",,,,,,,,"1019,1075,0",,,"3376,1289,0",,,,,,,,"582,1136,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1088,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2977,1315,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2055,1298,0",,,,,,,,,,"3586,1166,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1858,1267,0",,,,,,,,"1013,1070,0",,,"3373,1289,0",,,,,,,,"585,1141,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1014,1088,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2976,1319,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2053,1298,0",,,,,,,,,,"3582,1166,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1857,1260,0",,,,,,,,"1016,1074,0",,,"3373,1289,0",,,,,,,,"586,1141,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1013,1088,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2976,1319,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2058,1298,0",,,,,,,,,,"3582,1167,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1850,1249,0",,,,,,,,"1014,1074,0",,,"3374,1291,0",,,,,,,,"586,1141,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1011,1089,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2975,1317,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2056,1297,0",,,,,,,,,,"3581,1166,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1841,1223,0",,,,,,,,"1010,1075,0",,,"3375,1291,0",,,,,,,,"586,1140,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1017,1089,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2983,1321,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2061,1298,0",,,,,,,,,,"3578,1167,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1836,1198,0",,,,,,,,"1013,1076,0",,,"3374,1288,0",,,,,,,,"585,1140,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1019,1088,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2978,1317,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2062,1300,0",,,,,,,,,,"3582,1166,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1812,1190,0",,,,,,,,"1018,1075,0",,,"3374,1287,0",,,,,,,,"585,1140,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1014,1088,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2977,1316,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2058,1297,0",,,,,,,,,,"3577,1167,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1806,1190,0",,,,,,,,"1015,1075,0",,,"3374,1287,0",,,,,,,,"585,1140,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1017,1091,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2977,1317,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2061,1298,0",,,,,,,,,,"3579,1167,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1808,1181,0",,,,,,,,"1016,1078,0",,,"3374,1287,0",,,,,,,,"585,1139,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:09:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1026,1093,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2977,1317,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2065,1299,0",,,,,,,,,,"3577,1167,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1804,1175,0",,,,,,,,"1028,1080,0",,,"3376,1287,0",,,,,,,,"585,1139,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1039,1092,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2978,1317,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2078,1299,0",,,,,,,,,,"3575,1167,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1782,1167,0",,,,,,,,"1037,1079,0",,,"3377,1287,0",,,,,,,,"584,1139,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1046,1092,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2974,1316,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2076,1299,0",,,,,,,,,,"3574,1168,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1762,1162,0",,,,,,,,"1045,1077,0",,,"3377,1287,0",,,,,,,,"587,1136,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1049,1091,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2976,1316,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2084,1298,0",,,,,,,,,,"3579,1168,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1737,1158,0",,,,,,,,"1047,1077,0",,,"3374,1287,0",,,,,,,,"587,1135,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1050,1092,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2974,1316,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2080,1299,0",,,,,,,,,,"3570,1175,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1715,1154,0",,,,,,,,"1049,1078,0",,,"3377,1287,0",,,,,,,,"587,1135,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1074,1102,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2977,1314,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2081,1298,0",,,,,,,,,,"3556,1204,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1696,1144,0",,,,,,,,"1073,1087,0",,,"3378,1286,0",,,,,,,,"583,1136,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1130,1124,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2975,1313,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2078,1299,0",,,,,,,,,,"3516,1235,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1676,1140,0",,,,,,,,"1128,1111,0",,,"3380,1286,0",,,,,,,,"583,1136,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1202,1151,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2980,1313,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2081,1298,0",,,,,,,,,,"3494,1238,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1663,1135,0",,,,,,,,"1200,1137,0",,,"3380,1286,0",,,,,,,,"579,1135,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1283,1152,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2977,1310,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2081,1300,0",,,,,,,,,,"3478,1219,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1648,1130,0",,,,,,,,"1279,1139,0",,,"3380,1286,0",,,,,,,,"580,1136,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1342,1141,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2979,1311,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2082,1299,0",,,,,,,,,,"3472,1211,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1636,1125,0",,,,,,,,"1338,1126,0",,,"3380,1286,0",,,,,,,,"561,1142,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1364,1126,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2976,1312,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2082,1299,0",,,,,,,,,,"3465,1213,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1625,1125,0",,,,,,,,"1359,1107,0",,,"3380,1286,0",,,,,,,,"533,1144,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1370,1123,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2974,1311,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2082,1298,0",,,,,,,,,,"3460,1210,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1616,1123,0",,,,,,,,"1364,1107,0",,,"3380,1286,0",,,,,,,,"514,1140,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1369,1124,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2976,1311,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2082,1299,0",,,,,,,,,,"3456,1206,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1601,1118,0",,,,,,,,"1363,1107,0",,,"3381,1289,0",,,,,,,,"501,1135,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:10:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1367,1124,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2976,1310,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2087,1299,0",,,,,,,,,,"3455,1206,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1588,1113,0",,,,,,,,"1362,1107,0",,,"3381,1285,0",,,,,,,,"498,1133,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
